Date,Route,Attempted,Succeeded
6/12/2014,Emmons-Winthrop,10,3
6/12/2014,Disappointment Cleaver,11,6
6/12/2014,Disappointment Cleaver,7,7
6/12/2014,Disappointment Cleaver,3,2
6/12/2014,Disappointment Cleaver,6,3
6/12/2014,Unknown,2,2
6/12/2014,Liberty RIngraham Directge,4,4
6/11/2014,Disappointment Cleaver,12,0
6/11/2014,Disappointment Cleaver,11,9
6/11/2014,Disappointment Cleaver,12,10
6/11/2014,Disappointment Cleaver,1,1
6/11/2014,Disappointment Cleaver,2,0
6/11/2014,Disappointment Cleaver,3,0
6/11/2014,Kautz Glacier,8,0
6/11/2014,Fuhrer's Finger,2,0
6/10/2014,Emmons-Winthrop,12,0
6/10/2014,Disappointment Cleaver,12,6
6/10/2014,Disappointment Cleaver,12,10
6/10/2014,Kautz Glacier,11,10
6/10/2014,Disappointment Cleaver,12,7
6/10/2014,Fuhrer's Finger,2,0
6/10/2014,Disappointment Cleaver,2,0
6/10/2014,Disappointment Cleaver,2,0
6/10/2014,Unknown,1,0
6/10/2014,Disappointment Cleaver,3,2
6/10/2014,Disappointment Cleaver,2,0
6/10/2014,Disappointment Cleaver,1,0
6/9/2014,Disappointment Cleaver,12,10
6/9/2014,Fuhrer's Finger,6,6
6/9/2014,Disappointment Cleaver,12,3
6/9/2014,Disappointment Cleaver,3,3
6/9/2014,Disappointment Cleaver,2,2
6/9/2014,glacier only - no summit attempt,3,0
6/8/2014,Kautz Glacier,11,11
6/8/2014,Disappointment Cleaver,10,6
6/8/2014,Disappointment Cleaver,12,4
6/8/2014,Emmons-Winthrop,10,0
6/8/2014,Disappointment Cleaver,11,4
6/8/2014,Disappointment Cleaver,2,2
6/8/2014,Disappointment Cleaver,3,0
6/8/2014,Liberty RIngraham Directge,3,3
6/8/2014,Disappointment Cleaver,3,0
6/8/2014,Disappointment Cleaver,5,0
6/8/2014,Success Cleaver,2,2
6/8/2014,Disappointment Cleaver,2,2
6/8/2014,Disappointment Cleaver,2,0
6/8/2014,Disappointment Cleaver,2,2
6/8/2014,Little Tahoma,2,0
6/7/2014,Disappointment Cleaver,5,0
6/7/2014,Little Tahoma,12,0
6/7/2014,Disappointment Cleaver,12,0
6/7/2014,Disappointment Cleaver,8,4
6/7/2014,Disappointment Cleaver,12,8
6/7/2014,Disappointment Cleaver,12,7
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Little Tahoma,9,9
6/7/2014,Disappointment Cleaver,3,3
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Disappointment Cleaver,3,3
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Disappointment Cleaver,6,0
6/7/2014,Disappointment Cleaver,3,3
6/7/2014,Fuhrer's Finger,2,2
6/7/2014,Disappointment Cleaver,4,4
6/7/2014,Disappointment Cleaver,2,0
6/7/2014,Disappointment Cleaver,4,4
6/7/2014,Ptarmigan RIngraham Directge,4,0
6/7/2014,Little Tahoma,4,3
6/7/2014,Kautz Headwall,3,0
6/7/2014,Disappointment Cleaver,1,1
6/7/2014,Little Tahoma,2,1
6/7/2014,Emmons-Winthrop,2,2
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Disappointment Cleaver,7,3
6/7/2014,Emmons-Winthrop,4,3
6/7/2014,Fuhrer's Finger,4,4
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Kautz Glacier,6,6
6/7/2014,Kautz Glacier,2,2
6/7/2014,Fuhrer's Finger,2,2
6/7/2014,Emmons-Winthrop,4,0
6/7/2014,glacier only - no summit attempt,2,2
6/7/2014,Disappointment Cleaver,3,3
6/7/2014,Disappointment Cleaver,6,3
6/7/2014,Emmons-Winthrop,3,3
6/7/2014,Disappointment Cleaver,3,3
6/7/2014,Fuhrer's Finger,2,0
6/7/2014,Disappointment Cleaver,2,2
6/7/2014,Ptarmigan RIngraham Directge,4,0
6/6/2014,Disappointment Cleaver,5,0
6/6/2014,Liberty Wall,2,0
6/6/2014,Kautz Glacier,2,0
6/6/2014,Fuhrer's Finger,2,0
6/6/2014,Disappointment Cleaver,4,0
6/6/2014,Disappointment Cleaver,6,0
6/6/2014,Fuhrer's Finger,2,0
6/6/2014,Liberty RIngraham Directge,2,0
6/6/2014,Emmons-Winthrop,5,0
6/6/2014,Emmons-Winthrop,5,0
6/6/2014,Emmons-Winthrop,2,0
6/6/2014,Disappointment Cleaver,4,0
6/6/2014,Disappointment Cleaver,4,0
6/6/2014,Emmons-Winthrop,2,0
6/6/2014,Disappointment Cleaver,3,0
6/6/2014,Disappointment Cleaver,5,0
6/6/2014,Emmons-Winthrop,3,0
6/6/2014,Emmons-Winthrop,3,0
6/6/2014,Unknown,2,0
6/6/2014,Emmons-Winthrop,5,0
6/6/2014,Disappointment Cleaver,12,0
6/5/2014,Unknown,1,1
6/5/2014,Disappointment Cleaver,2,0
6/5/2014,Fuhrer's Finger,4,0
6/5/2014,Emmons-Winthrop,3,0
6/5/2014,Disappointment Cleaver,2,2
6/5/2014,Emmons-Winthrop,8,0
6/5/2014,Disappointment Cleaver,12,0
6/5/2014,Disappointment Cleaver,4,0
6/4/2014,Disappointment Cleaver,3,0
6/4/2014,Disappointment Cleaver,5,0
6/4/2014,Unknown,2,0
6/4/2014,Kautz Glacier,2,0
6/4/2014,Disappointment Cleaver,9,0
6/3/2014,Disappointment Cleaver,9,6
6/3/2014,Disappointment Cleaver,3,3
6/3/2014,Emmons-Winthrop,2,0
6/3/2014,Disappointment Cleaver,3,3
6/3/2014,Liberty RIngraham Directge,2,0
6/3/2014,Disappointment Cleaver,12,5
6/2/2014,Gibralter Ledges,3,3
6/2/2014,Disappointment Cleaver,2,2
6/2/2014,Disappointment Cleaver,3,3
6/2/2014,Disappointment Cleaver,2,2
6/2/2014,Disappointment Cleaver,4,4
6/2/2014,Disappointment Cleaver,2,2
6/2/2014,Disappointment Cleaver,2,2
6/2/2014,Disappointment Cleaver,3,1
6/2/2014,Fuhrer's Finger,2,2
6/2/2014,Disappointment Cleaver,2,0
6/2/2014,Emmons-Winthrop,2,0
6/2/2014,Disappointment Cleaver,12,0
6/2/2014,Disappointment Cleaver,12,0
6/2/2014,Emmons-Winthrop,12,12
6/2/2014,Disappointment Cleaver,8,0
6/1/2014,Disappointment Cleaver,2,2
6/1/2014,Disappointment Cleaver,2,2
6/1/2014,Fuhrer's Finger,6,0
6/1/2014,Disappointment Cleaver,2,0
6/1/2014,Emmons-Winthrop,2,2
6/1/2014,Fuhrer's Finger,3,0
6/1/2014,Fuhrer's Finger,3,0
6/1/2014,Unknown,4,4
6/1/2014,Disappointment Cleaver,2,0
6/1/2014,Disappointment Cleaver,3,0
6/1/2014,Kautz Glacier,4,0
6/1/2014,Disappointment Cleaver,12,4
6/1/2014,Disappointment Cleaver,12,8
6/1/2014,Disappointment Cleaver,12,12
5/31/2014,Disappointment Cleaver,2,0
5/31/2014,Disappointment Cleaver,2,2
5/31/2014,Fuhrer's Finger,2,0
5/31/2014,Gibralter Ledges,3,0
5/31/2014,Fuhrer's Finger,2,0
5/31/2014,Fuhrer's Finger,2,2
5/31/2014,Disappointment Cleaver,3,3
5/31/2014,Disappointment Cleaver,4,0
5/31/2014,Fuhrer's Finger,1,1
5/31/2014,glacier only - no summit attempt,4,0
5/31/2014,Unknown,2,0
5/31/2014,Little Tahoma,3,2
5/31/2014,Emmons-Winthrop,2,0
5/31/2014,Gibralter Ledges,2,0
5/31/2014,Emmons-Winthrop,5,3
5/31/2014,Fuhrer's Finger,2,1
5/31/2014,Disappointment Cleaver,5,0
5/31/2014,Disappointment Cleaver,2,2
5/31/2014,glacier only - no summit attempt,2,0
5/31/2014,Emmons-Winthrop,2,2
5/31/2014,Emmons-Winthrop,3,0
5/31/2014,Unknown,1,0
5/31/2014,Liberty RIngraham Directge,2,2
5/31/2014,Kautz Glacier,3,2
5/31/2014,Fuhrer's Finger,2,2
5/31/2014,Disappointment Cleaver,5,5
5/31/2014,Gibralter Ledges,4,4
5/31/2014,Disappointment Cleaver,4,0
5/31/2014,Disappointment Cleaver,3,3
5/31/2014,Disappointment Cleaver,4,0
5/31/2014,Fuhrer's Finger,3,2
5/31/2014,Disappointment Cleaver,2,0
5/31/2014,Unknown,2,0
5/31/2014,Gibralter Ledges,2,2
5/31/2014,Disappointment Cleaver,4,0
5/31/2014,Liberty RIngraham Directge,2,0
5/31/2014,Fuhrer's Finger,2,2
5/31/2014,Liberty RIngraham Directge,2,2
5/31/2014,Disappointment Cleaver,3,3
5/31/2014,Disappointment Cleaver,3,2
5/31/2014,Liberty RIngraham Directge,2,0
5/31/2014,Little Tahoma,11,0
5/31/2014,Disappointment Cleaver,10,0
5/31/2014,Disappointment Cleaver,7,6
5/31/2014,Disappointment Cleaver,12,10
5/31/2014,Disappointment Cleaver,12,8
5/30/2014,Emmons-Winthrop,3,3
5/30/2014,Disappointment Cleaver,2,2
5/30/2014,Gibralter Ledges,2,2
5/30/2014,Gibralter Ledges,2,0
5/30/2014,Disappointment Cleaver,2,2
5/30/2014,Disappointment Cleaver,2,2
5/30/2014,Disappointment Cleaver,2,2
5/30/2014,Fuhrer's Finger,2,2
5/30/2014,Fuhrer's Finger,2,2
5/30/2014,glacier only - no summit attempt,9,0
5/30/2014,glacier only - no summit attempt,3,0
5/30/2014,Disappointment Cleaver,3,3
5/30/2014,Fuhrer's Finger,2,2
5/30/2014,Disappointment Cleaver,8,0
5/30/2014,Gibralter Ledges,6,5
5/30/2014,Disappointment Cleaver,7,5
5/30/2014,Emmons-Winthrop,2,2
5/30/2014,Gibralter Chute,2,0
5/30/2014,Disappointment Cleaver,2,2
5/30/2014,Disappointment Cleaver,3,0
5/30/2014,Disappointment Cleaver,2,2
5/30/2014,Emmons-Winthrop,4,0
5/30/2014,Disappointment Cleaver,3,3
5/30/2014,Fuhrer's Finger,3,0
5/30/2014,Liberty RIngraham Directge,3,3
5/30/2014,Disappointment Cleaver,12,5
5/30/2014,Emmons-Winthrop,3,3
5/30/2014,Disappointment Cleaver,12,10
5/30/2014,Disappointment Cleaver,12,6
5/30/2014,Disappointment Cleaver,12,12
5/29/2014,Liberty RIngraham Directge,3,3
5/29/2014,Fuhrer's Finger,3,1
5/29/2014,Fuhrer's Finger,2,2
5/29/2014,Disappointment Cleaver,3,3
5/29/2014,Liberty RIngraham Directge,2,2
5/29/2014,Little Tahoma,10,0
5/29/2014,Disappointment Cleaver,12,0
5/28/2014,Disappointment Cleaver,6,5
5/28/2014,Disappointment Cleaver,2,2
5/28/2014,Disappointment Cleaver,7,4
5/28/2014,Disappointment Cleaver,3,0
5/28/2014,Disappointment Cleaver,12,8
5/27/2014,Disappointment Cleaver,3,3
5/27/2014,Disappointment Cleaver,2,2
5/27/2014,Disappointment Cleaver,3,3
5/27/2014,Disappointment Cleaver,12,0
5/26/2014,Disappointment Cleaver,3,0
5/26/2014,Liberty RIngraham Directge,2,2
5/26/2014,Liberty RIngraham Directge,6,0
5/26/2014,Disappointment Cleaver,9,9
5/26/2014,Disappointment Cleaver,11,11
5/26/2014,Disappointment Cleaver,12,0
5/25/2014,Liberty RIngraham Directge,2,2
5/25/2014,Disappointment Cleaver,2,0
5/25/2014,Disappointment Cleaver,2,0
5/25/2014,Disappointment Cleaver,12,0
5/25/2014,Disappointment Cleaver,12,0
5/25/2014,Disappointment Cleaver,12,0
5/24/2014,Disappointment Cleaver,3,0
5/24/2014,Liberty RIngraham Directge,3,0
5/24/2014,Disappointment Cleaver,4,0
5/24/2014,glacier only - no summit attempt,8,0
5/24/2014,glacier only - no summit attempt,2,0
5/24/2014,glacier only - no summit attempt,6,0
5/24/2014,Disappointment Cleaver,2,0
5/24/2014,glacier only - no summit attempt,2,0
5/24/2014,Kautz Glacier,4,0
5/24/2014,Fuhrer's Finger,3,0
5/24/2014,Disappointment Cleaver,2,0
5/24/2014,glacier only - no summit attempt,2,0
5/24/2014,Emmons-Winthrop,7,0
5/24/2014,Disappointment Cleaver,5,0
5/24/2014,Disappointment Cleaver,4,0
5/24/2014,Fuhrer's Finger,8,0
5/24/2014,Disappointment Cleaver,2,0
5/24/2014,Disappointment Cleaver,4,0
5/24/2014,Disappointment Cleaver,10,0
5/24/2014,Disappointment Cleaver,10,0
5/24/2014,Disappointment Cleaver,12,0
5/23/2014,Unknown,1,0
5/23/2014,glacier only - no summit attempt,3,0
5/23/2014,Gibralter Ledges,2,2
5/23/2014,Disappointment Cleaver,2,0
5/23/2014,Disappointment Cleaver,2,0
5/23/2014,Emmons-Winthrop,2,0
5/23/2014,Disappointment Cleaver,2,0
5/23/2014,Disappointment Cleaver,2,0
5/23/2014,Disappointment Cleaver,12,7
5/23/2014,Disappointment Cleaver,11,0
5/22/2014,glacier only - no summit attempt,1,0
5/22/2014,Disappointment Cleaver,2,0
5/22/2014,Disappointment Cleaver,2,0
5/22/2014,Disappointment Cleaver,2,2
5/22/2014,Disappointment Cleaver,6,3
5/22/2014,Disappointment Cleaver,4,4
5/22/2014,Unknown,11,7
5/21/2014,Liberty RIngraham Directge,2,0
5/21/2014,Liberty RIngraham Directge,2,0
5/21/2014,Disappointment Cleaver,3,3
5/21/2014,Fuhrer's Finger,3,3
5/21/2014,Disappointment Cleaver,2,2
5/21/2014,Disappointment Cleaver,2,0
5/21/2014,Disappointment Cleaver,2,0
5/21/2014,Disappointment Cleaver,12,9
5/20/2014,Gibralter Ledges,2,0
5/20/2014,Disappointment Cleaver,3,3
5/20/2014,Disappointment Cleaver,12,12
5/19/2014,Unknown,3,3
5/19/2014,Liberty RIngraham Directge,2,0
5/19/2014,Liberty RIngraham Directge,2,0
5/19/2014,Gibralter Ledges,2,2
5/19/2014,Disappointment Cleaver,2,2
5/19/2014,Disappointment Cleaver,2,2
5/19/2014,Disappointment Cleaver,2,0
5/19/2014,Disappointment Cleaver,2,2
5/19/2014,Disappointment Cleaver,12,10
5/19/2014,Disappointment Cleaver,6,5
5/19/2014,Disappointment Cleaver,12,12
5/18/2014,Disappointment Cleaver,3,3
5/18/2014,Disappointment Cleaver,12,6
5/18/2014,Disappointment Cleaver,12,8
5/18/2014,Disappointment Cleaver,12,12
5/17/2014,Disappointment Cleaver,4,0
5/17/2014,Disappointment Cleaver,2,2
5/17/2014,Disappointment Cleaver,2,2
5/17/2014,Unknown,6,0
5/17/2014,Unknown,6,0
5/17/2014,Ingraham Direct,4,0
5/17/2014,Disappointment Cleaver,12,8
5/17/2014,Disappointment Cleaver,12,8
5/17/2014,Disappointment Cleaver,12,11
5/16/2014,Disappointment Cleaver,2,0
5/16/2014,Disappointment Cleaver,3,0
5/16/2014,Fuhrer's Finger,2,0
5/16/2014,Disappointment Cleaver,1,1
5/16/2014,Disappointment Cleaver,4,0
5/16/2014,Disappointment Cleaver,12,9
5/16/2014,Disappointment Cleaver,12,10
5/15/2014,Liberty RIngraham Directge,3,0
5/15/2014,Ingraham Direct,2,2
5/15/2014,Disappointment Cleaver,2,0
5/15/2014,Fuhrer's Finger,2,0
5/15/2014,Disappointment Cleaver,6,5
5/15/2014,Disappointment Cleaver,4,3
5/15/2014,Disappointment Cleaver,2,0
5/15/2014,Ingraham Direct,2,2
5/15/2014,Gibralter Ledges,3,3
5/15/2014,Disappointment Cleaver,2,0
5/15/2014,Disappointment Cleaver,3,0
5/15/2014,Disappointment Cleaver,11,9
5/14/2014,Emmons-Winthrop,1,0
5/14/2014,Disappointment Cleaver,3,3
5/14/2014,Disappointment Cleaver,3,3
5/14/2014,Success Cleaver,3,3
5/14/2014,Disappointment Cleaver,2,0
5/14/2014,Disappointment Cleaver,2,0
5/14/2014,Disappointment Cleaver,12,5
5/14/2014,Disappointment Cleaver,11,9
5/13/2014,Gibralter Ledges,2,0
5/13/2014,Gibralter Ledges,3,3
5/13/2014,Success Cleaver,2,0
5/13/2014,Tahoma Glacier,3,3
5/13/2014,Disappointment Cleaver,11,8
5/13/2014,Disappointment Cleaver,12,10
5/12/2014,Gibralter Ledges,2,2
5/12/2014,Liberty RIngraham Directge,2,0
5/12/2014,Disappointment Cleaver,10,7
5/12/2014,Disappointment Cleaver,8,4
5/11/2014,Liberty RIngraham Directge,2,0
5/11/2014,Disappointment Cleaver,3,0
5/11/2014,Unknown,12,0
5/10/2014,glacier only - no summit attempt,2,0
5/10/2014,Gibralter Ledges,4,0
5/10/2014,Disappointment Cleaver,2,0
5/10/2014,Ingraham Direct,3,3
5/10/2014,Disappointment Cleaver,2,0
5/8/2014,Fuhrer's Finger,4,0
5/7/2014,Ingraham Direct,3,0
5/7/2014,Gibralter Ledges,2,0
5/7/2014,Fuhrer's Finger,2,0
5/7/2014,Disappointment Cleaver,2,0
5/6/2014,Fuhrer's Finger,2,0
5/6/2014,Gibralter Ledges,2,0
5/5/2014,Ingraham Direct,5,0
5/5/2014,Liberty RIngraham Directge,2,0
5/4/2014,Ingraham Direct,6,0
5/2/2014,Disappointment Cleaver,3,0
4/30/2014,Unknown,5,4
4/30/2014,Fuhrer's Finger,2,0
4/30/2014,Fuhrer's Finger,6,0
4/29/2014,Disappointment Cleaver,2,0
4/28/2014,Disappointment Cleaver,2,0
4/27/2014,Disappointment Cleaver,2,2
4/27/2014,Ingraham Direct,12,0
4/26/2014,Disappointment Cleaver,3,0
4/25/2014,Little Tahoma,2,0
4/25/2014,Gibralter Chute,3,0
4/24/2014,Gibralter Ledges,2,0
4/19/2014,Ingraham Direct,9,0
4/15/2014,glacier only - no summit attempt,3,0
4/14/2014,Disappointment Cleaver,3,0
4/14/2014,Ingraham Direct,8,0
4/14/2014,Ingraham Direct,8,0
4/13/2014,Ingraham Direct,2,0
4/13/2014,Gibralter Ledges,2,0
4/13/2014,Disappointment Cleaver,1,0
4/13/2014,glacier only - no summit attempt,1,0
4/13/2014,Disappointment Cleaver,12,0
4/12/2014,Fuhrer's Finger,2,0
4/12/2014,Gibralter Ledges,4,0
4/12/2014,Fuhrer's Finger,3,0
4/12/2014,Ingraham Direct,3,0
4/12/2014,Gibralter Ledges,4,0
4/12/2014,Ingraham Direct,6,0
4/12/2014,Fuhrer's Finger,2,0
4/12/2014,Fuhrer's Finger,2,0
4/12/2014,Gibralter Ledges,2,0
4/12/2014,Gibralter Chute,3,0
4/12/2014,Ingraham Direct,3,0
4/11/2014,Fuhrer's Finger,4,0
4/11/2014,Fuhrer's Finger,3,0
4/11/2014,Gibralter Ledges,5,0
4/11/2014,Kautz Glacier,3,0
4/10/2014,Ingraham Direct,4,0
4/10/2014,Ingraham Direct,2,0
4/10/2014,Gibralter Ledges,2,0
4/6/2014,Ingraham Direct,2,0
4/5/2014,Disappointment Cleaver,8,0
3/30/2014,Ingraham Direct,5,0
3/29/2014,glacier only - no summit attempt,2,0
3/26/2014,Ingraham Direct,2,0
3/24/2014,Ingraham Direct,7,0
3/23/2014,Gibralter Ledges,2,0
3/22/2014,Little Tahoma,3,0
3/22/2014,Ingraham Direct,3,0
3/22/2014,Gibralter Ledges,4,0
3/21/2014,Gibralter Ledges,2,0
3/16/2014,Ingraham Direct,8,0
3/15/2014,Gibralter Ledges,2,0
3/12/2014,Gibralter Ledges,2,0
3/11/2014,Gibralter Ledges,2,2
3/11/2014,Gibralter Chute,2,2
3/10/2014,Disappointment Cleaver,2,0
3/10/2014,Disappointment Cleaver,7,7
3/10/2014,Disappointment Cleaver,8,6
2/28/2014,Disappointment Cleaver,2,0
2/22/2014,Disappointment Cleaver,5,0
2/10/2014,Disappointment Cleaver,8,0
2/10/2014,Disappointment Cleaver,8,0
2/5/2014,Gibralter Ledges,3,0
2/1/2014,Ingraham Direct,2,0
1/26/2014,Gibralter Ledges,2,2
1/25/2014,Ingraham Direct,4,0
1/25/2014,Gibralter Ledges,2,0
1/25/2014,Gibralter Ledges,2,0
1/25/2014,Ingraham Direct,4,0
1/25/2014,Ingraham Direct,2,2
1/24/2014,Ingraham Direct,2,0
1/24/2014,Gibralter Ledges,2,2
1/24/2014,Gibralter Ledges,1,0
1/24/2014,Gibralter Ledges,2,2
1/24/2014,Gibralter Ledges,2,2
1/24/2014,Gibralter Ledges,2,0
1/23/2014,Little Tahoma,2,0
1/20/2014,Fuhrer's Finger,2,0
1/19/2014,Gibralter Ledges,2,0
1/18/2014,Gibralter Ledges,2,0
1/18/2014,Gibralter Ledges,4,4
1/18/2014,Gibralter Ledges,2,0
1/16/2014,Little Tahoma,2,0
1/6/2014,Disappointment Cleaver,8,0
1/6/2014,Disappointment Cleaver,8,0
1/5/2014,Disappointment Cleaver,2,0
1/4/2014,Gibralter Ledges,3,2
